478000,478020,,20
478420,478424,,4
478767,478800,,33
479056,479150,,94
479231,479288,,57
479648,479734,,86
480165,480188,,23
480436,480526,,90
480895,480897,,2
481280,481357,,77
481589,481684,,95
481723,481759,,36
482132,482149,,17
482641,482733,,92
483042,483068,,26
483182,483211,,29
483449,483487,,38
483722,483779,,57
483901,483985,,84
484400,484402,,2
484411,484509,,98
484625,484657,,32
484802,484901,,99
485301,485327,,26
485608,485640,,32
485854,485922,,68
486403,486427,,24
486660,486701,,41
487026,487087,,61
487176,487234,,58
487684,487750,,66
488123,488128,,5
488385,488389,,4
488886,488966,,80
489034,489101,,67
489188,489233,,45
489306,489351,,45
489578,489624,,46
490110,490172,,62
490180,490183,,3
490401,490486,,85
490680,490773,,93
491214,491234,,20
491258,491272,,14
491449,491471,,22
491918,491948,,30
492042,492130,,88
492372,492388,,16
492542,492631,,89
493116,493174,,58
493256,493319,,63
493621,493694,,73
493755,493793,,38
494191,494225,,34
494290,494388,,98
494393,494404,,11
494618,494656,,38
494969,495023,,54
495406,495433,,27
495648,495703,,55
495955,496034,,79
496223,496289,,66
496717,496762,,45
497183,497263,,80
497706,497721,,15
497976,497996,,20
498204,498294,,90
498717,498729,,12
498767,498808,,41
499032,499082,,50
499178,499206,,28
499588,499686,,98
499881,499882,,1
500053,500132,,79
500569,500627,,58
500696,500795,,99
501236,501325,,89
501545,501593,,48
502031,502036,,5
502410,502435,,25
502629,502722,,93
502724,502773,,49
503064,503075,,11
503235,503301,,66
503608,503625,,17
504071,504167,,96
504606,504670,,64
504713,504797,,84
504897,504950,,53
505118,505158,,40
505349,505358,,9
505367,505460,,93
505739,505776,,37
505800,505803,,3
505962,505998,,36
506342,506347,,5
506644,506651,,7
506706,506790,,84
506952,506953,,1
507108,507179,,71
507479,507499,,20
507867,507950,,83
508095,508119,,24
508615,508636,,21
508766,508832,,66
509126,509191,,65
509430,509431,,1
509444,509480,,36
509870,509889,,19
509907,509938,,31
510160,510248,,88
510432,510492,,60
510724,510750,,26
511196,511213,,17
511655,511728,,73
512206,512297,,91
512739,512776,,37
512811,512909,,98
513195,513277,,82
513424,513449,,25
513539,513577,,38
513744,513765,,21
514046,514056,,10
514294,514366,,72
514592,514644,,52
514759,514831,,72
514856,514947,,91
515199,515270,,71
515606,515684,,78
516026,516092,,66
516581,516649,,68
517004,517080,,76
517474,517548,,74
517971,518024,,53
518467,518542,,75
518896,518984,,88
519297,519387,,90
519830,519903,,73
520378,520399,,21
520669,520702,,33
521047,521118,,71
521529,521605,,76
521990,522005,,15
522267,522341,,74
522735,522794,,59
522884,522981,,97
523226,523297,,71
523427,523488,,61
523885,523974,,89
524446,524509,,63
524998,525090,,92
525554,525571,,17
525859,525908,,49
526038,526055,,17
526324,526410,,86
526624,526677,,53
526702,526733,,31
526747,526790,,43
527125,527189,,64
527456,527552,,96
528043,528126,,83
528448,528485,,37
528983,529062,,79
529144,529165,,21
529441,529532,,91
529949,529976,,27
530119,530155,,36
530366,530433,,67
530434,530495,,61
530581,530605,,24
531097,531184,,87
531337,531405,,68
531788,531822,,34
532047,532065,,18
532174,532254,,80
532603,532667,,64
532982,533051,,69
533411,533458,,47
533817,533881,,64
533906,533985,,79
534255,534311,,56
534502,534528,,26
534974,535068,,94
535285,535374,,89
535697,535784,,87
535899,535974,,75
536306,536380,,74
536487,536549,,62
536733,536743,,10
536862,536933,,71
536970,537033,,63
537268,537366,,98
537662,537725,,63
538035,538078,,43
538518,538614,,96
538864,538927,,63
539257,539259,,2
539722,539769,,47
539959,539993,,34
540411,540412,,1
540622,540707,,85
541182,541211,,29
541656,541676,,20
541833,541851,,18
541885,541954,,69
542369,542404,,35
542903,542946,,43
543093,543152,,59
543320,543392,,72
543887,543932,,45
544242,544246,,4
544530,544607,,77
544840,544881,,41
545253,545282,,29
545438,545513,,75
545625,545720,,95
545864,545959,,95
546218,546260,,42
546332,546424,,92
546913,547008,,95
547274,547358,,84
547759,547773,,14
547993,548063,,70
548508,548582,,74
548763,548807,,44
548920,548925,,5
548979,549000,,21
549395,549473,,78
549625,549679,,54
550176,550228,,52
550384,550399,,15
550659,550756,,97
550992,551068,,76
551470,551556,,86
551705,551748,,43
551893,551945,,52
552387,552446,,59
552544,552631,,87
553078,553136,,58
553538,553584,,46
553814,553861,,47
554296,554392,,96
554470,554547,,77
554909,554935,,26
554966,554998,,32
555462,555498,,36
555609,555679,,70
556083,556151,,68
556162,556204,,42
556438,556463,,25
556806,556826,,20
557035,557086,,51
557241,557291,,50
557333,557338,,5
557367,557396,,29
557734,557811,,77
558146,558206,,60
558254,558350,,96
558774,558845,,71
559272,559315,,43
559403,559462,,59
559910,559957,,47
559988,560075,,87
560120,560182,,62
560533,560592,,59
560865,560953,,88
561116,561160,,44
561189,561221,,32
561696,561702,,6
562151,562225,,74
562550,562602,,52
563093,563139,,46
563518,563530,,12
563816,563862,,46
564107,564204,,97
564463,564524,,61
564814,564849,,35
564880,564946,,66
565085,565103,,18
565463,565496,,33
565695,565783,,88
565960,565984,,24
566340,566430,,90
566438,566473,,35
566732,566775,,43
567100,567193,,93
567271,567362,,91
567466,567476,,10
567682,567748,,66
568149,568239,,90
568561,568613,,52
568817,568891,,74
569061,569146,,85
569331,569398,,67
569416,569427,,11
569674,569704,,30
570126,570174,,48
570480,570496,,16
570698,570725,,27
571084,571153,,69
571601,571673,,72
572121,572189,,68
572403,572444,,41
572475,572527,,52
572925,572994,,69
573408,573489,,81
573674,573727,,53
574025,574094,,69
574403,574420,,17
574652,574751,,99
575092,575117,,25
575324,575379,,55
575568,575598,,30
575804,575811,,7
575894,575912,,18
575913,575938,,25
576328,576336,,8
576617,576622,,5
577012,577041,,29
577268,577272,,4
577507,577574,,67
577642,577702,,60
577763,577787,,24
577913,577983,,70
578403,578447,,44
578799,578860,,61
579091,579127,,36
579318,579361,,43
579661,579692,,31
580161,580242,,81
580543,580580,,37
580785,580786,,1
581171,581241,,70
581584,581601,,17
581958,581997,,39
582191,582282,,91
582688,582755,,67
582842,582872,,30
582923,582970,,47
582996,583011,,15
583461,583546,,85
583834,583921,,87
584224,584252,,28
584493,584516,,23
584698,584760,,62
584923,584950,,27
585037,585070,,33
585335,585337,,2
585361,585425,,64
585445,585535,,90
585785,585872,,87
586071,586081,,10
586388,586424,,36
586521,586561,,40
586755,586821,,66
587205,587250,,45
587612,587617,,5
588005,588101,,96
588380,588407,,27
588603,588677,,74
588754,588850,,96
589126,589154,,28
589283,589352,,69
589802,589839,,37
590265,590313,,48
590572,590610,,38
591069,591074,,5
591489,591531,,42
591624,591656,,32
592103,592134,,31
592393,592448,,55
592593,592607,,14
592950,593033,,83
593217,593289,,72
593705,593740,,35
594183,594275,,92
594309,594389,,80
594793,594862,,69
595246,595334,,88
595473,595554,,81
595751,595764,,13
595841,595854,,13
596109,596150,,41
596178,596245,,67
596351,596382,,31
596499,596537,,38
596726,596813,,87
597085,597108,,23
597484,597576,,92
598006,598066,,60
598108,598158,,50
598172,598253,,81
598443,598452,,9
598508,598554,,46
598655,598676,,21
599152,599225,,73
599558,599656,,98
600028,600111,,83
600173,600200,,27
600297,600299,,2
600582,600602,,20
600759,600769,,10
601062,601123,,61
601545,601603,,58
601792,601848,,56
602147,602170,,23
602417,602425,,8
602463,602535,,72
602704,602775,,71
603109,603135,,26
603411,603434,,23
603511,603518,,7
603738,603769,,31
603996,604024,,28
604059,604147,,88
604555,604572,,17
604621,604697,,76
605185,605275,,90
605501,605588,,87
605794,605845,,51
606119,606134,,15
606186,606210,,24
606706,606757,,51
606808,606834,,26
606977,607005,,28
607082,607156,,74
607311,607353,,42
607730,607822,,92
608245,608263,,18
608266,608359,,93
608831,608874,,43
609110,609130,,20
609297,609346,,49
609393,609441,,48
609509,609525,,16
609740,609827,,87
609981,610026,,45
610421,610506,,85
610509,610607,,98
610855,610875,,20
611180,611230,,50
611698,611705,,7
611714,611729,,15
612209,612308,,99
612469,612490,,21
612892,612959,,67
613223,613256,,33
613650,613689,,39
614169,614184,,15
614432,614496,,64
614565,614574,,9
614595,614633,,38
614821,614828,,7
614851,614934,,83
614985,614988,,3
615414,615484,,70
615630,615704,,74
615883,615919,,36
616350,616359,,9
616811,616846,,35
617121,617184,,63
617207,617249,,42
617738,617783,,45
618116,618192,,76
618247,618283,,36
618391,618414,,23
618512,618552,,40
618730,618742,,12
619240,619290,,50
619451,619519,,68
619903,619999,,96
620003,620087,,84
620339,620345,,6
620348,620399,,51
620506,620508,,2
620796,620882,,86
621159,621169,,10
621277,621371,,94
621672,621732,,60
622023,622113,,90
622310,622392,,82
622539,622585,,46
623008,623046,,38
623170,623218,,48
623339,623369,,30
623377,623439,,62
623867,623965,,98
623988,624019,,31
624319,624368,,49
624600,624642,,42
625016,625060,,44
625287,625333,,46
625371,625385,,14
625464,625467,,3
625659,625678,,19
625796,625884,,88
626048,626085,,37
626128,626141,,13
626478,626562,,84
626876,626944,,68
627186,627227,,41
627277,627303,,26
627378,627436,,58
627825,627859,,34
628098,628191,,93
628578,628582,,4
628866,628912,,46
629103,629119,,16
629146,629220,,74
629332,629349,,17
629694,629717,,23
629753,629791,,38
630204,630253,,49
630707,630744,,37
630917,630937,,20
631216,631262,,46
631374,631458,,84
631502,631576,,74
631579,631591,,12
631997,632085,,88
632283,632321,,38
632544,632558,,14
632652,632679,,27
632710,632754,,44
632825,632851,,26
633271,633313,,42
633531,633592,,61
634007,634026,,19
634325,634413,,88
634739,634783,,44
634902,634934,,32
634992,635058,,66
635449,635535,,86
635619,635677,,58
635960,635962,,2
636190,636237,,47
636589,636605,,16
637073,637162,,89
637396,637482,,86
637552,637591,,39
638021,638083,,62
638298,638354,,56
638848,638876,,28
639219,639289,,70
639582,639615,,33
639682,639733,,51
640177,640190,,13
640489,640574,,85
641043,641125,,82
641422,641438,,16
641578,641630,,52
641695,641786,,91
642081,642105,,24
642524,642558,,34
643022,643066,,44
643318,643345,,27
643813,643816,,3
644049,644148,,99
644618,644696,,78
645006,645011,,5
645305,645394,,89
645604,645660,,56
646142,646143,,1
646610,646686,,76
646891,646958,,67
647312,647364,,52
647534,647618,,84
647934,647982,,48
648151,648158,,7
648569,648583,,14
648647,648728,,81
648891,648979,,88
649035,649038,,3
649062,649065,,3
649145,649225,,80
649286,649306,,20
649679,649695,,16
649890,649925,,35
650327,650413,,86
650836,650934,,98
651030,651082,,52
651494,651576,,82
651775,651873,,98
652017,652057,,40
652337,652418,,81
652658,652705,,47
653155,653197,,42
653587,653622,,35
653866,653907,,41
653910,653936,,26
654094,654123,,29
654362,654397,,35
654642,654649,,7
654977,654990,,13
655367,655408,,41
655430,655433,,3
655760,655811,,51
656269,656333,,64
656736,656798,,62
657258,657301,,43
657367,657378,,11
657472,657547,,75
657783,657786,,3
658194,658227,,33
658637,658704,,67
658738,658820,,82
659142,659151,,9
659203,659222,,19
659321,659375,,54
659519,659549,,30
659972,660034,,62
660301,660312,,11
660445,660448,,3
660932,660969,,37
660978,661069,,91
661379,661472,,93
661646,661732,,86
661858,661912,,54
662185,662229,,44
662569,662601,,32
662796,662797,,1
663079,663153,,74
663220,663227,,7
663350,663415,,65
663823,663865,,42
664316,664384,,68
664467,664496,,29
664657,664731,,74
665140,665211,,71
665455,665466,,11
665707,665740,,33
666138,666167,,29
666343,666408,,65
666436,666501,,65
666752,666782,,30
667105,667161,,56
667266,667318,,52
667339,667415,,76
667708,667798,,90
667976,667993,,17
668221,668277,,56
668616,668655,,39
668927,668989,,62
669104,669185,,81
669676,669732,,56
669738,669748,,10
669900,669940,,40
670223,670233,,10
670446,670526,,80
670606,670660,,54
670759,670815,,56
671021,671038,,17
671518,671571,,53
672027,672115,,88
672234,672299,,65
672661,672716,,55
673211,673273,,62
673637,673702,,65
673768,673840,,72
673951,674022,,71
674359,674408,,49
674758,674828,,70
675066,675131,,65
675612,675700,,88
675878,675918,,40
676228,676301,,73
676536,676628,,92
676852,676906,,54
677314,677321,,7
677764,677833,,69
678135,678205,,70
678571,678657,,86
679114,679160,,46
679504,679565,,61
679918,680002,,84
680148,680237,,89
680652,680727,,75
680754,680800,,46
681231,681280,,49
681713,681762,,49
682122,682142,,20
682244,682312,,68
682514,682543,,29
682617,682651,,34
682967,682982,,15
683019,683055,,36
683395,683413,,18
683748,683763,,15
684032,684127,,95
684156,684234,,78
684318,684416,,98
684615,684686,,71
685139,685164,,25
685208,685304,,96
685790,685804,,14
686169,686254,,85
686534,686536,,2
686862,686914,,52
687285,687346,,61
687709,687754,,45
688253,688347,,94
688508,688583,,75
689082,689110,,28
689531,689582,,51
689844,689846,,2
689944,689996,,52
690204,690214,,10
690601,690662,,61
691085,691108,,23
691206,691222,,16
691689,691766,,77
692098,692106,,8
692386,692460,,74
692544,692612,,68
692718,692801,,83
693196,693203,,7
693566,693612,,46
693694,693748,,54
693802,693880,,78
694223,694279,,56
694723,694818,,95
695053,695098,,45
695261,695287,,26
695468,695553,,85
695919,695928,,9
696101,696151,,50
696630,696643,,13
696850,696879,,29
696942,696957,,15
697229,697250,,21
697666,697672,,6
697986,698069,,83
698211,698285,,74
698675,698718,,43
698797,698828,,31
699222,699276,,54
699705,699736,,31
699751,699826,,75
700009,700041,,32
700280,700374,,94
700775,700794,,19
701059,701092,,33
701560,701608,,48
701677,701736,,59
701744,701752,,8
702088,702096,,8
702215,702292,,77
702466,702516,,50
702558,702566,,8
702769,702854,,85
703088,703171,,83
703663,703668,,5
703965,704031,,66
704058,704068,,10
704272,704292,,20
704699,704707,,8
705164,705194,,30
705434,705501,,67
705992,706039,,47
706068,706142,,74
706374,706411,,37
706870,706956,,86
707162,707179,,17
707410,707500,,90
707590,707596,,6
707967,708036,,69
708198,708239,,41
708646,708657,,11
708976,708998,,22
709478,709508,,30
709723,709777,,54
710100,710132,,32
710421,710475,,54
710748,710819,,71
710915,711009,,94
711390,711452,,62
711742,711770,,28
712175,712248,,73
712630,712706,,76
712767,712846,,79
713052,713095,,43
713417,713496,,79
713529,713582,,53
713806,713900,,94
713975,713983,,8
714294,714302,,8
714370,714384,,14
714849,714857,,8
715268,715333,,65
715646,715653,,7
715904,715913,,9
716323,716416,,93
716706,716725,,19
717195,717294,,99
717563,717584,,21
717607,717619,,12
717681,717711,,30
717765,717857,,92
718298,718350,,52
718695,718749,,54
718945,719039,,94
719397,719489,,92
719924,720004,,80
720025,720088,,63
720341,720356,,15
720591,720689,,98
721158,721184,,26
721233,721318,,85
721793,721812,,19
722043,722132,,89
722301,722350,,49
722789,722830,,41
723264,723297,,33
723617,723626,,9
724038,724053,,15
724229,724233,,4
724494,724523,,29
724573,724611,,38
725056,725126,,70
725145,725243,,98
725671,725715,,44
725905,725925,,20
726083,726146,,63
726296,726378,,82
726447,726526,,79
726775,726819,,44
727300,727355,,55
727661,727666,,5
727793,727846,,53
727860,727948,,88
728126,728133,,7
728165,728172,,7
728508,728594,,86
728794,728862,,68
729181,729265,,84
729540,729597,,57
730055,730129,,74
730445,730539,,94
730652,730724,,72
731194,731201,,7
731681,731725,,44
731932,731943,,11
732405,732406,,1
732869,732956,,87
733148,733162,,14
733648,733652,,4
733842,733864,,22
733985,734047,,62
734212,734264,,52
734747,734794,,47
734948,734971,,23
735333,735431,,98
735591,735627,,36
735805,735826,,21
736061,736106,,45
736189,736258,,69
736488,736493,,5
736909,736925,,16
737234,737269,,35
737326,737381,,55
737509,737601,,92
737699,737758,,59
738053,738066,,13
738359,738393,,34
738451,738507,,56
738695,738738,,43
739039,739120,,81
739304,739319,,15
739715,739755,,40
739976,740054,,78
740386,740394,,8
740566,740595,,29
741079,741106,,27
741109,741187,,78
741652,741706,,54
741895,741920,,25
742267,742297,,30
742502,742557,,55
743051,743115,,64
743341,743362,,21
743374,743388,,14
743645,743744,,99
743918,743920,,2
744087,744150,,63
744483,744566,,83
744961,744985,,24
745382,745449,,67
745686,745697,,11
746150,746236,,86
746408,746507,,99
746583,746623,,40
746659,746742,,83
746812,746898,,86
747307,747318,,11
747802,747807,,5
747964,748042,,78
748176,748273,,97
748695,748755,,60
748787,748828,,41
749312,749390,,78
749758,749760,,2
750094,750133,,39
750612,750645,,33
751018,751055,,37
751411,751488,,77
751820,751836,,16
752301,752354,,53
752734,752739,,5
752810,752896,,86
753136,753179,,43
753507,753589,,82
753727,753791,,64
753963,754012,,49
754181,754248,,67
754538,754550,,12
754879,754927,,48
755232,755297,,65
755326,755410,,84
755507,755541,,34
755868,755909,,41
756241,756303,,62
756460,756506,,46
756976,756994,,18
757212,757239,,27
757730,757817,,87
758084,758121,,37
758274,758289,,15
758302,758334,,32
758384,758405,,21
758569,758627,,58
758736,758829,,93
759165,759225,,60
759401,759495,,94
759756,759789,,33
759886,759981,,95
760280,760308,,28
760629,760719,,90
761118,761213,,95
761349,761387,,38
761639,761714,,75
762164,762173,,9
762180,762224,,44
762597,762683,,86
763147,763177,,30
763297,763369,,72
763468,763471,,3
763836,763930,,94
763970,764005,,35
764200,764233,,33
764529,764594,,65
764767,764828,,61
765149,765159,,10
765384,765410,,26
765417,765451,,34
765795,765887,,92
765935,765956,,21
766397,766398,,1
766512,766521,,9
766765,766786,,21
766868,766937,,69
767130,767221,,91
767668,767670,,2
767740,767759,,19
767857,767906,,49
767927,767953,,26
768047,768104,,57
768105,768199,,94
768564,768599,,35
768767,768819,,52
769270,769319,,49
769698,769759,,61
770209,770220,,11
770677,770684,,7
771105,771128,,23
771598,771653,,55
771855,771877,,22
772234,772299,,65
772639,772646,,7
772999,773017,,18
773404,773490,,86
773687,773689,,2
773760,773805,,45
774182,774257,,75
774641,774659,,18
774852,774926,,74
775056,775061,,5
775095,775171,,76
775322,775383,,61
775735,775803,,68
775827,775851,,24
776102,776144,,42
776298,776337,,39
776442,776457,,15
776903,776912,,9
777062,777129,,67
777548,777614,,66
777769,777806,,37
778230,778282,,52
778468,778566,,98
778707,778738,,31
778936,779029,,93
779047,779145,,98
779389,779418,,29
779895,779896,,1
779906,779938,,32
780288,780332,,44
780349,780418,,69
780509,780580,,71
780981,781060,,79
781181,781230,,49
781530,781624,,94
781799,781826,,27
781951,781968,,17
782230,782305,,75
782498,782559,,61
782767,782856,,89
782971,783028,,57
783296,783380,,84
783680,783771,,91
784156,784221,,65
784585,784683,,98
785165,785240,,75
785499,785529,,30
785712,785739,,27
786199,786239,,40
786573,786671,,98
786699,786745,,46
787239,787333,,94
787711,787775,,64
788006,788014,,8
788071,788142,,71
788571,788666,,95
788754,788842,,88
789245,789314,,69
789575,789589,,14
789993,790082,,89
790295,790377,,82
790685,790769,,84
791011,791025,,14
791095,791145,,50
791285,791319,,34
791429,791472,,43
791860,791938,,78
792043,792059,,16
792357,792406,,49
792851,792900,,49
793372,793393,,21
793854,793951,,97
794336,794363,,27
794499,794505,,6
795000,795001,,1
795407,795423,,16
795633,795689,,56
795807,795848,,41
796173,796206,,33
796418,796442,,24
796884,796960,,76
797295,797393,,98
797759,797787,,28
797830,797883,,53
797922,797989,,67
798142,798200,,58
798335,798363,,28
798545,798553,,8
798899,798948,,49
799119,799211,,92
799495,799533,,38
799681,799772,,91
800180,800276,,96
800719,800800,,81
800845,800862,,17
801201,801289,,88
801662,801688,,26
801791,801838,,47
801866,801951,,85
802449,802534,,85
802878,802974,,96
803283,803295,,12
803631,803689,,58
803724,803796,,72
803920,804017,,97
804502,804600,,98
804929,804935,,6
805252,805349,,97
805740,805839,,99
805916,805962,,46
806210,806239,,29
806243,806279,,36
806507,806555,,48
806989,807052,,63
807431,807494,,63
807546,807558,,12
807709,807755,,46
808159,808204,,45
808680,808759,,79
809174,809186,,12
809220,809295,,75
809469,809484,,15
809608,809612,,4
809631,809716,,85
809843,809930,,87
810394,810401,,7
810733,810815,,82
811193,811279,,86
811438,811525,,87
811577,811623,,46
811991,812036,,45
812207,812282,,75
812470,812505,,35
812657,812702,,45
813046,813074,,28
813272,813289,,17
813617,813705,,88
813785,813830,,45
814006,814088,,82
814185,814264,,79
814745,814758,,13
815236,815335,,99
815384,815466,,82
815931,815954,,23
816399,816491,,92
816969,817000,,31
817003,817034,,31
817437,817525,,88
817598,817599,,1
817723,817725,,2
818017,818091,,74
818184,818269,,85
818689,818752,,63
818817,818866,,49
819337,819409,,72
819839,819875,,36
820128,820216,,88
820330,820411,,81
820753,820799,,46
820988,821021,,33
821228,821283,,55
821340,821370,,30
821544,821558,,14
821570,821616,,46
821884,821914,,30
822184,822215,,31
822336,822406,,70
822695,822776,,81
823269,823300,,31
823431,823473,,42
823480,823499,,19
823798,823876,,78
824347,824419,,72
824450,824496,,46
824682,824742,,60
825128,825163,,35
825651,825736,,85
825841,825936,,95
826378,826472,,94
826866,826870,,4
827325,827415,,90
827585,827639,,54
827642,827691,,49
828008,828010,,2
828310,828395,,85
828596,828643,,47
829083,829130,,47
829321,829411,,90
829427,829451,,24
829831,829898,,67
830351,830431,,80
830905,831003,,98
831252,831323,,71
831646,831717,,71
831764,831800,,36
831995,832052,,57
832475,832564,,89
832788,832823,,35
832957,832986,,29
833021,833120,,99
833505,833555,,50
833572,833627,,55
834108,834201,,93
834685,834724,,39
835096,835168,,72
835609,835646,,37
835822,835871,,49
835976,836030,,54
836174,836182,,8
836283,836375,,92
836800,836843,,43
836988,836989,,1
837084,837096,,12
837160,837241,,81
837526,837607,,81
837917,837974,,57
838206,838282,,76
838694,838729,,35
839168,839218,,50
839519,839540,,21
839686,839712,,26
839744,839770,,26
840107,840132,,25
840501,840524,,23
840854,840942,,88
841116,841153,,37
841353,841394,,41
841477,841525,,48
841991,842009,,18
842367,842423,,56
842461,842531,,70
842576,842645,,69
842927,842941,,14
842945,842966,,21
843321,843324,,3
843736,843814,,78
844073,844154,,81
844351,844397,,46
844494,844501,,7
844912,845007,,95
845478,845516,,38
845814,845829,,15
845856,845950,,94
846199,846242,,43
846570,846575,,5
847039,847044,,5
847052,847085,,33
847108,847122,,14
847290,847347,,57
847493,847566,,73
847852,847889,,37
848037,848094,,57
848421,848509,,88
848699,848783,,84
849074,849094,,20
849473,849535,,62
849636,849646,,10
849814,849833,,19
850015,850021,,6
850487,850562,,75
850938,850991,,53
851149,851227,,78
851529,851557,,28
851797,851879,,82
852140,852202,,62
852266,852330,,64
852822,852908,,86
853046,853065,,19
853523,853560,,37
853761,853787,,26
853905,853934,,29
854116,854176,,60
854520,854540,,20
854707,854804,,97
855087,855127,,40
855451,855541,,90
855548,855637,,89
855784,855865,,81
855974,855994,,20
856464,856528,,64
856880,856910,,30
857276,857320,,44
857701,857703,,2
858115,858169,,54
858648,858734,,86
859180,859216,,36
859712,859743,,31
860122,860214,,92
860518,860536,,18
860779,860801,,22
860965,861056,,91
861309,861384,,75
861843,861922,,79
861999,862087,,88
862560,862596,,36
862951,863025,,74
863520,863563,,43
863758,863857,,99
863907,863908,,1
864407,864495,,88
864594,864654,,60
864659,864722,,63
864991,864998,,7
865140,865209,,69
865512,865608,,96
865952,866026,,74
866326,866377,,51
866379,866382,,3
866880,866958,,78
866988,867064,,76
867277,867354,,77
867414,867486,,72
867667,867673,,6
867685,867723,,38
868144,868165,,21
868264,868348,,84
868426,868482,,56
868515,868522,,7
868938,869007,,69
869307,869360,,53
869726,869792,,66
870102,870197,,95
870418,870439,,21
870618,870628,,10
870804,870844,,40
871064,871087,,23
871425,871446,,21
871710,871781,,71
871917,871959,,42
872052,872136,,84
872183,872195,,12
872400,872431,,31
872856,872893,,37
873317,873357,,40
873568,873580,,12
873943,874038,,95
874485,874507,,22
874925,874970,,45
875366,875444,,78
875720,875733,,13
875761,875769,,8
876107,876205,,98
876484,876544,,60
876964,877014,,50
877454,877518,,64
877564,877618,,54
877874,877939,,65
878184,878223,,39
878443,878444,,1
878791,878808,,17
878890,878902,,12
879010,879011,,1
879066,879161,,95
879288,879373,,85
879403,879428,,25
879462,879476,,14
879481,879483,,2
879807,879819,,12
880227,880325,,98
880538,880575,,37
880970,881064,,94
881364,881456,,92
881584,881613,,29
881790,881874,,84
882188,882271,,83
882768,882824,,56
883215,883223,,8
883656,883658,,2
883752,883800,,48
884201,884282,,81
884389,884471,,82
884781,884811,,30
884969,885008,,39
885258,885337,,79
885507,885527,,20
886000,886010,,10
886099,886134,,35
886358,886429,,71
886658,886753,,95
886830,886889,,59
886946,887027,,81
887049,887087,,38
887579,887604,,25
887928,888012,,84
888085,888119,,34
888331,888363,,32
888648,888716,,68
888899,888976,,77
889430,889497,,67
889867,889958,,91
890042,890133,,91
890359,890397,,38
890862,890925,,63
891174,891191,,17
891273,891333,,60
891627,891701,,74
892005,892049,,44
892517,892600,,83
893004,893045,,41
893162,893205,,43
893613,893663,,50
893716,893760,,44
894140,894165,,25
894427,894455,,28
894651,894744,,93
895176,895202,,26
895693,895734,,41
895916,895995,,79
896275,896298,,23
896745,896779,,34
897190,897274,,84
897649,897696,,47
898108,898202,,94
898628,898694,,66
898715,898739,,24
899144,899234,,90
899354,899376,,22
899456,899468,,12
899783,899865,,82
900237,900319,,82
900724,900778,,54
900976,901018,,42
901306,901374,,68
901691,901759,,68
902035,902045,,10
902066,902091,,25
902182,902203,,21
902437,902486,,49
902847,902875,,28
902938,902984,,46
903378,903383,,5
903614,903685,,71
903946,904023,,77
904262,904331,,69
904486,904492,,6
904741,904763,,22
904847,904920,,73
905137,905167,,30
905431,905485,,54
905639,905664,,25
906135,906228,,93
906257,906288,,31
906326,906333,,7
906418,906516,,98
906662,906704,,42
906770,906826,,56
906845,906860,,15
907105,907139,,34
907241,907289,,48
907726,907825,,99
908219,908298,,79
908591,908593,,2
908594,908638,,44
908856,908932,,76
909340,909438,,98
909931,910010,,79
910162,910223,,61
910542,910587,,45
910892,910912,,20
910951,910995,,44
911309,911321,,12
911362,911453,,91
911596,911600,,4
911930,911963,,33
912419,912483,,64
912555,912627,,72
913025,913101,,76
913581,913647,,66
914125,914193,,68
914278,914368,,90
914644,914668,,24
914798,914817,,19
914913,914931,,18
915255,915328,,73
915368,915397,,29
915713,915720,,7
915990,916023,,33
916139,916144,,5
916381,916435,,54
916892,916977,,85
917188,917271,,83
917698,917701,,3
917824,917902,,78
917955,918052,,97
918482,918501,,19
918660,918714,,54
919190,919240,,50
919355,919377,,22
919620,919687,,67
920129,920196,,67
920537,920621,,84
920915,920970,,55
921079,921124,,45
921358,921405,,47
921728,921807,,79
922133,922142,,9
922273,922331,,58
922672,922758,,86
922762,922770,,8
923114,923135,,21
923312,923390,,78
923445,923477,,32
923795,923868,,73
924195,924214,,19
924303,924394,,91
924855,924931,,76
924976,924996,,20
925213,925277,,64
925487,925501,,14
925938,925969,,31
926055,926116,,61
926228,926233,,5
926484,926573,,89
926949,926971,,22
927436,927443,,7
927733,927754,,21
927873,927881,,8
928213,928247,,34
928692,928775,,83
928972,928988,,16
929122,929188,,66
929366,929404,,38
929595,929615,,20
929706,929792,,86
930044,930072,,28
930216,930242,,26
930458,930549,,91
930653,930678,,25
931077,931176,,99
931568,931607,,39
931647,931668,,21
932157,932210,,53
932611,932692,,81
933139,933165,,26
933645,933695,,50
933909,933994,,85
934195,934235,,40
934241,934294,,53
934744,934776,,32
934847,934914,,67
935311,935374,,63
935542,935577,,35
935611,935659,,48
935976,936035,,59
936258,936291,,33
936347,936437,,90
936776,936823,,47
936899,936988,,89
937470,937563,,93
938044,938070,,26
938121,938141,,20
938578,938628,,50
938635,938659,,24
939002,939069,,67
939422,939436,,14
939924,939951,,27
940236,940257,,21
940502,940545,,43
940795,940799,,4
941160,941203,,43
941576,941625,,49
942087,942186,,99
942616,942625,,9
942845,942884,,39
943273,943349,,76
943776,943867,,91
943932,944006,,74
944089,944164,,75
944183,944275,,92
944333,944425,,92
944491,944521,,30
944586,944600,,14
944937,944946,,9
945198,945274,,76
945540,945546,,6
945891,945989,,98
946052,946110,,58
946552,946555,,3
946599,946621,,22
